start_station_id,start_station_name,start_lat,start_lng,end_station_id,end_station_name,end_lat,end_lng
21406,Kostner Ave & 63rd St,41.77875,-87.73246,NULL,NULL,NULL,NULL
21407,Tripp Ave & 65th St,41.77491,-87.72883,NULL,NULL,NULL,NULL
21421,Albany Ave & Douglas Blvd,41.8631643,-87.7030815,NULL,NULL,NULL,NULL
21452,Richmond St & Lincoln Ave,41.9881174,-87.7031754,NULL,NULL,NULL,NULL
21544,State St & Chicago Ave,41.89661720040753,-87.62857854366302,NULL,NULL,NULL,NULL
22001,Wells St & Institute Pl,41.89737986072316,-87.63442039489746,NULL,NULL,NULL,NULL
22002,Woodlawn Ave & 58th St,41.789381,-87.596479,NULL,NULL,NULL,NULL
22003,University Ave & 59th St,41.787878,-87.598906,NULL,NULL,NULL,NULL
22004,Blackstone Ave & 59th St,41.787877,-87.590461,NULL,NULL,NULL,NULL
22005,Drexel Ave & 60th St,41.785861,-87.604553,NULL,NULL,NULL,NULL
23001,Elizabeth St & Randolph St,41.884336,-87.658902,NULL,NULL,NULL,NULL
23002,Lincoln Ave & Byron St,41.952372,-87.677296,NULL,NULL,NULL,NULL
23003,Halsted St & Fulton St,41.886871,-87.648089,NULL,NULL,NULL,NULL
23101,McCormick Blvd & Devon Ave,41.997136,-87.711217,NULL,NULL,NULL,NULL
23104,California Ave & Granville Ave,41.994028,-87.699302,NULL,NULL,NULL,NULL
23106,Kenneth Ave & Lawrence Ave,41.967943,-87.739983,NULL,NULL,NULL,NULL
23107,Karlov Ave & Lawrence Ave,41.967947,-87.730409,NULL,NULL,NULL,NULL
23110,Keeler Ave & Carmen Ave,41.974323,-87.7331,NULL,NULL,NULL,NULL
23112,St Louis Ave & Foster Ave,41.9759837,-87.7159844,NULL,NULL,NULL,NULL
23113,Scottsdale Park,41.741966,-87.736179,NULL,NULL,NULL,NULL
23114,Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY),41.734929,-87.731187,NULL,NULL,NULL,NULL
23115,Pulaski Rd & 84th St,41.740407,-87.721907,NULL,NULL,NULL,NULL
23117,Kedzie Ave & 83rd St,41.742523,-87.702279,NULL,NULL,NULL,NULL
23119,Francisco Ave & 85th St,41.738902,-87.695518,NULL,NULL,NULL,NULL
23120,Damen Ave & 81st St,41.746534,-87.673055,NULL,NULL,NULL,NULL
23121,Damen Ave & 87th St,41.736044,-87.672861,NULL,NULL,NULL,NULL
23122,Paulina Ave & 87th St,41.735629,-87.66552,NULL,NULL,NULL,NULL
23123,Dan Ryan Woods & 83rd St,41.742805,-87.680177,NULL,NULL,NULL,NULL
23124,Wood St & 84th St,41.741192,-87.668106,NULL,NULL,NULL,NULL
23126,Springfield Ave & 80th St,41.74763,-87.71945,NULL,NULL,NULL,NULL
23131,Western Ave & 79th St,41.750843,-87.682701,NULL,NULL,NULL,NULL
23136,Kedzie Ave & 73rd St,41.760703,-87.702292,NULL,NULL,NULL,NULL
23137,Springfield Ave & 71st St,41.764484,-87.720028,NULL,NULL,NULL,NULL
23138,St. Louis & 71st St,41.764354,-87.710121,NULL,NULL,NULL,NULL
23140,California Ave & 71st St,41.764748,-87.693121,NULL,NULL,NULL,NULL
23142,Artesian Ave & Marquette Rd,41.77203,-87.684637,NULL,NULL,NULL,NULL
23143,Kedzie Ave & 66th Pl,41.772584,-87.703007,NULL,NULL,NULL,NULL
23162,Marmora Ave & Irving Park Rd,41.9531072,-87.7747326,NULL,NULL,NULL,NULL
23164,Grace St & Central Ave,41.9495327,-87.7672648,NULL,NULL,NULL,NULL
23165,Cicero Ave & Roscoe Ave,41.942427,-87.747315,NULL,NULL,NULL,NULL
23167,Laramie Ave & Addison St,41.9456842,-87.7569344,NULL,NULL,NULL,NULL
23170,Marmora Ave & Belmont Ave,41.9382897,-87.7737692,NULL,NULL,NULL,NULL
23171,Leclaire Ave & Belmont Ave,41.939041,-87.754197,NULL,NULL,NULL,NULL
23172,Kostner Ave & Belmont Ave,41.939191,-87.737112,NULL,NULL,NULL,NULL
23173,Central Ave & Wellington Ave,41.934883,-87.766753,NULL,NULL,NULL,NULL
23175,Mango Ave & Diversey Ave,41.9309625,-87.7698856,NULL,NULL,NULL,NULL
23180,Cicero Ave & Wrightwood Ave,41.9279057,-87.7467295,NULL,NULL,NULL,NULL
23187,Lockwood Ave and Grand Ave,41.9175941,-87.7584143,NULL,NULL,NULL,NULL
23187,Lockwood Ave & Grand Ave,41.9175941,-87.7584143,NULL,NULL,NULL,NULL
23190,Karlov Ave & Armitage Ave,41.91748,-87.728952,NULL,NULL,NULL,NULL
23191,Springfield Ave & North Ave,41.910158,-87.723831,NULL,NULL,NULL,NULL
23192,Kildare Ave & North Ave,41.909481,-87.733827,NULL,NULL,NULL,NULL
23192,Kildare Ave & North Ave,41.9095392,-87.7338518,NULL,NULL,NULL,NULL
23215,Lexington St & California Ave,41.8719938,-87.6958108,NULL,NULL,NULL,NULL
23321,Kostner Ave & Wrightwood Ave,41.927957,-87.735952,NULL,NULL,NULL,NULL
24135,Homan Ave & 77th St,41.75374,-87.70751,NULL,NULL,NULL,NULL
24148,Fairfield Ave & Pratt Blvd,42.004763,-87.698648,NULL,NULL,NULL,NULL
24149,Sacramento Ave & Lunt Ave,42.0082,-87.70461,NULL,NULL,NULL,NULL
24155,Kostner Ave & Devon Ave,41.997032,-87.73837,NULL,NULL,NULL,NULL
24156,Granville Ave & Pulaski Rd,41.9924402,-87.7289072,NULL,NULL,NULL,NULL
24159,Kedvale Ave & Peterson Ave,41.9900762,-87.7317073,NULL,NULL,NULL,NULL
24198,Lawler Ave & North Ave,41.9091754,-87.7522545,NULL,NULL,NULL,NULL
24199,Monitor Ave & Division St,41.90192,-87.77178,NULL,NULL,NULL,NULL
24200,Pine Ave & Division St,41.9018636,-87.7638197,NULL,NULL,NULL,NULL
24200,Pine Ave & Division St,41.902116,-87.763977,NULL,NULL,NULL,NULL
24203,Harding Ave & Division St,41.9023453,-87.7250744,NULL,NULL,NULL,NULL
24212,California Ave & Madison St,41.88098,-87.69598,NULL,NULL,NULL,NULL
24225,Avers Ave & 16th St,41.85909,-87.72121,NULL,NULL,NULL,NULL
24230,Homan Ave & 26th St,41.84425,-87.70983,NULL,NULL,NULL,NULL
24237,Wood St & 33rd St,41.83427,-87.6706,NULL,NULL,NULL,NULL
24244,California Ave & 41st St,41.81867,-87.69441,NULL,NULL,NULL,NULL
24250,Rockwell St & 47th St,41.80853,-87.68942,NULL,NULL,NULL,NULL
24257,Archer Ave & 49th St,41.8042,-87.72082,NULL,NULL,NULL,NULL
24266,Kedzie Ave & 54th Pl,41.79431,-87.70348,NULL,NULL,NULL,NULL
24273,Kedzie Ave & 60th St,41.78458,-87.70319,NULL,NULL,NULL,NULL
24281,Pulaski Rd & 54th St,41.79499,-87.72361,NULL,NULL,NULL,NULL
24289,Midway Orange Line,41.78692,-87.73892,NULL,NULL,NULL,NULL
24297,Mulligan Ave & Archer Ave,41.79296,-87.78052,NULL,NULL,NULL,NULL
  24321,Oconto Ave & Belmont Ave,41.93783,-87.80788,NULL,NULL,NULL,NULL
24322,Overhill Ave & Belmont Ave,41.93799,-87.81915,NULL,NULL,NULL,NULL
24323,Kilbourn Ave & Diversey Ave,41.93179,-87.73934,NULL,NULL,NULL,NULL
24326,Long Ave & Diversey Ave,41.93104,-87.76124,NULL,NULL,NULL,NULL
24335,Newcastle Ave & Irving Park Rd,41.95256,-87.79755,NULL,NULL,NULL,NULL
24340,Wabash Ave & 49th St,41.80581,-87.6245,NULL,NULL,NULL,NULL
24352,Vincennes Ave & 79th St,41.7506,-87.63409,NULL,NULL,NULL,NULL
24370,Milwaukee Ave & Ainslie St,41.96861,-87.76108,NULL,NULL,NULL,NULL
24371,Lavergne Ave & Lawrence Ave,41.96775,-87.75259,NULL,NULL,NULL,NULL
24375,Wabash Ave & 59th St,41.78715,-87.62395,NULL,NULL,NULL,NULL
24376,University Ave & 65th St,41.77694,-87.59842,NULL,NULL,NULL,NULL
24412,Stewart Ave & 123rd St,41.6706,-87.63244,NULL,NULL,NULL,NULL
24420,Michigan Ave & 105th St,41.70346,-87.62037,NULL,NULL,NULL,NULL
331,Halsted St & Clybourn Ave,41.909668,-87.648128,NULL,NULL,NULL,NULL
514,Ridge Blvd & Howard St,42.019276,-87.68452,NULL,NULL,NULL,NULL
515,Paulina St & Howard St,42.019159,-87.673573,NULL,NULL,NULL,NULL
517,Clark St & Jarvis Ave,42.015963,-87.675005,NULL,NULL,NULL,NULL
518,Conservatory Dr & Lake St,41.885502,-87.716866,NULL,NULL,NULL,NULL
519,Wolcott Ave & Fargo Ave,42.016977,-87.677725,NULL,NULL,NULL,NULL
520,Greenview Ave & Jarvis Ave,42.015962,-87.66857,NULL,NULL,NULL,NULL
523,Eastlake Ter & Howard St,42.01920250193227,-87.66430288553238,NULL,NULL,NULL,NULL
525,Glenwood Ave & Touhy Ave,42.012701,-87.666058,NULL,NULL,NULL,NULL
527,Western Ave & Howard St,42.018901,-87.690048,NULL,NULL,NULL,NULL
528,Pulaski Rd & Lake St,41.885409,-87.726491,NULL,NULL,NULL,NULL
530,Laramie Ave & Kinzie St,41.887832,-87.755527,NULL,NULL,NULL,NULL
535,Pulaski Rd & Congress Pkwy,41.87441021003816,-87.72609159350395,NULL,NULL,NULL,NULL
536,Kostner Ave & Lake St,41.885928,-87.73541,NULL,NULL,NULL,NULL
537,Kenton Ave & Madison St,41.880708,-87.741018,NULL,NULL,NULL,NULL
540,Laramie Ave & Madison St,41.880207,-87.755337,NULL,NULL,NULL,NULL
543,Laramie Ave & Gladys Ave,41.875806,-87.755285,NULL,NULL,NULL,NULL
545,Kostner Ave & Adams St,41.877917,-87.735737,NULL,NULL,NULL,NULL
546,Damen Ave & Pershing Rd,41.823192,-87.676597,NULL,NULL,NULL,NULL
549,Marshfield Ave & 44th St,41.813996,-87.666589,NULL,NULL,NULL,NULL
553,Elizabeth St & 47th St,41.80839,-87.656526,NULL,NULL,NULL,NULL
559,Racine Ave & Garfield Blvd,41.794228,-87.655073,NULL,NULL,NULL,NULL
560,Marshfield Ave & 59th St,41.786833,-87.666215,NULL,NULL,NULL,NULL
562,Racine Ave & 61st St,41.783189,-87.654372,NULL,NULL,NULL,NULL
564,Racine Ave & 65th St,41.775393,-87.654308,NULL,NULL,NULL,NULL
569,Woodlawn Ave & 75th St,41.75916,-87.595751,NULL,NULL,NULL,NULL
570,Evans Ave & 75th St,41.75849,-87.60641,NULL,NULL,NULL,NULL
571,Vernon Ave & 75th St,41.758361,-87.614138,NULL,NULL,NULL,NULL
572,State St & 76th St,41.756971,-87.624621,NULL,NULL,NULL,NULL
573,State St & 79th St,41.750794,-87.624424,NULL,NULL,NULL,NULL
574,Vernon Ave & 79th St,41.75094,-87.61379,NULL,NULL,NULL,NULL
575,Cottage Grove Ave & 78th St,41.753174,-87.605026,NULL,NULL,NULL,NULL
576,Greenwood Ave & 79th St,41.75132,-87.595982,NULL,NULL,NULL,NULL
577,Stony Island Ave & South Chicago Ave,41.751173,-87.585337,NULL,NULL,NULL,NULL
579,Phillips Ave & 79th St,41.75182,-87.565211,NULL,NULL,NULL,NULL
580,Exchange Ave & 79th St,41.752029,-87.552096,NULL,NULL,NULL,NULL
580,Exchange Ave & 79th St,41.75211500633265,-87.55200700025293,NULL,NULL,NULL,NULL
582,Phillips Ave & 83rd St,41.744531,-87.56506,NULL,NULL,NULL,NULL
583,Stony Island Ave & 82nd St,41.746559,-87.586005,NULL,NULL,NULL,NULL
584,Ellis Ave & 83rd St,41.744123,-87.599034,NULL,NULL,NULL,NULL
585,Cottage Grove Ave & 83rd St,41.743441,-87.604836,NULL,NULL,NULL,NULL
586,MLK Jr Dr & 83rd St,41.743116,-87.6148,NULL,NULL,NULL,NULL
587,Wabash Ave & 83rd St,41.743359762253235,-87.62284398078917,NULL,NULL,NULL,NULL
588,South Chicago Ave & 83rd St,41.743921,-87.575225,NULL,NULL,NULL,NULL
590,Kilbourn Ave & Irving Park Rd,41.953733,-87.740569,NULL,NULL,NULL,NULL
592,Knox Ave & Montrose Ave,41.960631,-87.745359,NULL,NULL,NULL,NULL
594,Western Blvd & 48th Pl,41.805661,-87.683392,NULL,NULL,NULL,NULL
595,Wabash Ave & 87th St,41.73655301831962,-87.62264415621758,NULL,NULL,NULL,NULL
596,Benson Ave & Church St,42.048214,-87.683485,NULL,NULL,NULL,NULL
598,Elmwood Ave & Austin St,42.025784,-87.684107,NULL,NULL,NULL,NULL
599,Valli Produce - Evanston Plaza,42.039742,-87.699413,NULL,NULL,NULL,NULL
600,Dodge Ave & Church St,42.048308,-87.698224,NULL,NULL,NULL,NULL
604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,NULL,NULL,NULL,NULL
605,University Library (NU),42.052939,-87.673447,NULL,NULL,NULL,NULL
620,Orleans St & Chestnut St (NEXT Apts),41.898203,-87.637536,NULL,NULL,NULL,NULL
623,Michigan Ave & 8th St,41.872773,-87.623981,NULL,NULL,NULL,NULL
624,Dearborn St & Van Buren St,41.876268,-87.629155,NULL,NULL,NULL,NULL
631,Malcolm X College,41.877618,-87.673895,NULL,NULL,NULL,NULL
632,Clark St & Newport St,41.94454,-87.654678,NULL,NULL,NULL,NULL
636,Orleans St & Hubbard St,41.890028,-87.636618,NULL,NULL,NULL,NULL
637,Wood St & Chicago Ave,41.895634,-87.672069,NULL,NULL,NULL,NULL
638,Clinton St & Jackson Blvd,41.878316611830684,-87.64098107814789,NULL,NULL,NULL,NULL
639,Lakefront Trail & Wilson Ave,41.965845,-87.645361,NULL,NULL,NULL,NULL
639,Lakefront Trail & Wilson Ave,41.9668559,-87.6430926,NULL,NULL,NULL,NULL
644,Western Ave & Fillmore St,41.868563,-87.686234,NULL,NULL,NULL,NULL
646,State St & 54th St,41.796642,-87.625923,NULL,NULL,NULL,NULL
649,Stewart Ave & 63rd St,41.779835,-87.634774,NULL,NULL,NULL,NULL
650,Eggleston Ave & 69th St,41.768898,-87.635876,NULL,NULL,NULL,NULL
651,Michigan Ave & 71st St,41.765286,-87.621748,NULL,NULL,NULL,NULL
653B,Stony Island Ave & 63rd St,41.780506,-87.586853,NULL,NULL,NULL,NULL
654,Racine Ave & Washington Blvd,41.883073,-87.656952,NULL,NULL,NULL,NULL
655,Hoyne Ave & Balmoral Ave,41.979851,-87.681932,NULL,NULL,NULL,NULL
657,Wood St & Augusta Blvd,41.899181,-87.6722,NULL,NULL,NULL,NULL
658,Leavitt St & Division St,41.902997,-87.683825,NULL,NULL,NULL,NULL
660,Sheridan Rd & Columbia Ave,42.004583,-87.661406,NULL,NULL,NULL,NULL
661,Evanston Civic Center,42.057044,-87.686554,NULL,NULL,NULL,NULL
662,Dodge Ave & Mulford St,42.023463,-87.699595,NULL,NULL,NULL,NULL
665,South Chicago Ave & Elliot Ave,41.747363,-87.580046,NULL,NULL,NULL,NULL
chargingstx06,Fort Dearborn Dr & 31st St*,41.83867632897121,-87.60883212089539,NULL,NULL,NULL,NULL
chargingstx07,Wentworth Ave & Cermak Rd*,41.853214418519656,-87.63187229633331,NULL,NULL,NULL,NULL
chargingstx1,Bissell St & Armitage Ave*,41.9182955629354,-87.65218332409859,NULL,NULL,NULL,NULL
chargingstx2,Wilton Ave & Diversey Pkwy*,41.932418,-87.652705,NULL,NULL,NULL,NULL
chargingstx3,Green St & Randolph St*,41.883601657275165,-87.64862671494483,NULL,NULL,NULL,NULL
chargingstx4,Morgan St & Lake St*,41.88549170626906,-87.65228927135468,NULL,NULL,NULL,NULL
chargingstx5,Lincoln Ave & Roscoe St*,41.9433502470174,-87.67066776752472,NULL,NULL,NULL,NULL
E002,Chicago Ave & Washington St,42.032562,-87.679101,NULL,NULL,NULL,NULL
E006,Central St Metra,42.063598,-87.69873,NULL,NULL,NULL,NULL
E007,Central St & Girard Ave,42.064313,-87.686152,NULL,NULL,NULL,NULL
E008,Chicago Ave & Sheridan Rd,42.050491,-87.677821,NULL,NULL,NULL,NULL
E011,Dodge Ave & Main St,42.03463185161588,-87.69918769598006,NULL,NULL,NULL,NULL
E014,Lincolnwood Dr & Central St,42.064854,-87.715297,NULL,NULL,NULL,NULL
KA1503000001,Shields Ave & 43rd St,41.81620767856,-87.6348193497,NULL,NULL,NULL,NULL
KA1503000002,South Shore Dr & 71st St,41.7664094567,-87.5656875719,NULL,NULL,NULL,NULL
KA1503000003,Cottage Grove Ave & 71st St,41.76571903697,-87.604959713,NULL,NULL,NULL,NULL
KA1503000004,Lake Park Ave & 35th St,41.83127423549,-87.6087991946,NULL,NULL,NULL,NULL
KA1503000005,Wentworth Ave & 35th St,41.830777,-87.632504,NULL,NULL,NULL,NULL
KA1503000007,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,NULL,NULL,NULL,NULL
KA1503000009,Princeton Ave & 47th St,41.80931770924,-87.633449288,NULL,NULL,NULL,NULL
KA1503000010,Halsted St & 51st St,41.80183164049,-87.645213904,NULL,NULL,NULL,NULL
KA1503000012,Clark St & Lake St,41.88602082773,-87.6308760584,NULL,NULL,NULL,NULL
KA1503000013,Princeton Ave & Garfield Blvd,41.794982,-87.633124,NULL,NULL,NULL,NULL
KA1503000014,Ellis Ave & 60th St,41.78509714636,-87.6010727606,NULL,NULL,NULL,NULL
KA1503000015,Wabash Ave & Adams St,41.87947235235,-87.6256886059,NULL,NULL,NULL,NULL
KA1503000018,Jeffery Blvd & 71st St,41.76663823695,-87.5764501141,NULL,NULL,NULL,NULL
KA1503000019,Stony Island Ave & 75th St,41.7586696704,-87.586882871,NULL,NULL,NULL,NULL
KA1503000020,South Shore Dr & 74th St,41.76218896038,-87.55927465,NULL,NULL,NULL,NULL
KA1503000021,Stony Island Ave & 64th St,41.778881,-87.586647,NULL,NULL,NULL,NULL
KA1503000022,Clark St & Montrose Ave,41.961588,-87.666036,NULL,NULL,NULL,NULL
KA1503000023,Stony Island Ave & 67th St,41.77345849948,-87.5853397391,NULL,NULL,NULL,NULL
KA1503000024,Yates Blvd & 75th St,41.758768,-87.56644,NULL,NULL,NULL,NULL
KA1503000025,Wentworth Ave & 63rd St,41.78007963264,-87.6297463052,NULL,NULL,NULL,NULL
KA1503000027,Prairie Ave & 43rd St,41.81665889302,-87.6194124619,NULL,NULL,NULL,NULL
KA1503000028,Jeffery Blvd & 76th St,41.75712006802,-87.5758393587,NULL,NULL,NULL,NULL
KA1503000029,South Shore Dr & 67th St,41.773643,-87.567514,NULL,NULL,NULL,NULL
KA1503000030,Jeffery Blvd & 67th St,41.77351755125,-87.5771428255,NULL,NULL,NULL,NULL
KA1503000031,Cottage Grove Ave & 67th St,41.77372095205,-87.60563486,NULL,NULL,NULL,NULL
KA1503000033,Eberhart Ave & 61st St,41.784071072761,-87.61448353528975,NULL,NULL,NULL,NULL
KA1503000034,LaSalle St & Adams St,41.87934437346,-87.6319852213,NULL,NULL,NULL,NULL
KA1503000038,Shields Ave & 31st St,41.838464,-87.635406,NULL,NULL,NULL,NULL
KA1503000040,Loomis St & Archer Ave,41.84163253965,-87.6574349533,NULL,NULL,NULL,NULL
KA1503000041,McClurg Ct & Erie St,41.894503,-87.617854,NULL,NULL,NULL,NULL
KA1503000043,Kingsbury St & Kinzie St,41.88917683258,-87.6385057718,NULL,NULL,NULL,NULL
KA1503000044,Rush St & Hubbard St,41.890173,-87.626185,NULL,NULL,NULL,NULL
KA1503000045,Stony Island Ave & 71st St,41.7664929373,-87.5864608775,NULL,NULL,NULL,NULL
KA1503000046,Dorchester Ave & 63rd St,41.7804056457,-87.5914159893,NULL,NULL,NULL,NULL
KA1503000047,Perry Ave & 69th St,41.76929308995,-87.6281959291,NULL,NULL,NULL,NULL
KA1503000049.1,Rainbow - Beach,41.75787144829,-87.54938625,NULL,NULL,NULL,NULL
KA1503000052,Ellis Ave & 53rd St,41.79933626261,-87.6009581145,NULL,NULL,NULL,NULL
KA1503000053,MLK Jr Dr & 63rd St,41.78008063659,-87.6159428567,NULL,NULL,NULL,NULL
KA1503000054,Cottage Grove Ave & 63rd St,41.78053094070882,-87.6059702038765,NULL,NULL,NULL,NULL
KA1503000055,Halsted St & 63rd St,41.77938114228,-87.6446208145,NULL,NULL,NULL,NULL
KA1503000059,Lake Park Ave & 53rd St,41.79949429373,-87.5864498959,NULL,NULL,NULL,NULL
KA1503000064,Dusable Harbor,41.886976,-87.612813,NULL,NULL,NULL,NULL
KA1503000065,Woodlawn Ave & Lake Park Ave,41.81409271048,-87.5970051479,NULL,NULL,NULL,NULL
KA1503000066,Wood St & 35th St,41.83010465416,-87.6702983089,NULL,NULL,NULL,NULL
KA1503000068,Leavitt St & Archer Ave,41.82879201994,-87.6806044594,NULL,NULL,NULL,NULL
KA1503000069,Dorchester Ave & 49th St,41.805772,-87.592464,NULL,NULL,NULL,NULL
KA1503000070,Harper Ave & 59th St,41.78794281287,-87.5883151702,NULL,NULL,NULL,NULL
KA1503000071,University Ave & 57th St,41.791478,-87.599861,NULL,NULL,NULL,NULL
KA1503000072,Wacker Dr & Washington St,41.88314336439022,-87.63724207878113,NULL,NULL,NULL,NULL
KA1503000073,MLK Jr Dr & 56th St,41.79342945658,-87.6158532619,NULL,NULL,NULL,NULL
KA1503000074,Griffin Museum of Science and Industry,41.79172820953,-87.583945009,NULL,NULL,NULL,NULL
KA1503000074,Museum of Science and Industry,41.79172820953,-87.583945009,NULL,NULL,NULL,NULL
KA1503000075,DuSable Museum,41.79156801058,-87.6078521774,NULL,NULL,NULL,NULL
KA1504000076,Ellis Ave & 55th St,41.79430062054,-87.6014497734,NULL,NULL,NULL,NULL
KA1504000078,Lincoln Ave & Winona St,41.97491129677,-87.6925025594,NULL,NULL,NULL,NULL
KA1504000079,Larrabee St & Division St,41.90348607004,-87.6433534936,NULL,NULL,NULL,NULL
KA1504000090,St. Louis Ave & Fullerton Ave,41.92481559681187,-87.71449506282805,NULL,NULL,NULL,NULL
KA1504000091,Hoyne Ave & 47th St,41.808227,-87.67718,NULL,NULL,NULL,NULL
KA1504000093,Rockwell St & Eastwood Ave,41.96590013976,-87.6936384935,NULL,NULL,NULL,NULL
KA1504000096,Sawyer Ave & Irving Park Rd,41.95358617895,-87.7093107999,NULL,NULL,NULL,NULL
KA1504000097,Drake Ave & Montrose Ave,41.96115407569,-87.7165690733,NULL,NULL,NULL,NULL
KA150400009X,Kimball Ave & Belmont Ave,41.93939395344302,-87.71206766366959,NULL,NULL,NULL,NULL
KA1504000101,Ogden Ave & Roosevelt Rd,41.86650148316,-87.68469707,NULL,NULL,NULL,NULL
KA1504000102,Fairfield Ave & Roosevelt Rd,41.866624,-87.694521,NULL,NULL,NULL,NULL
KA1504000103,Western Ave & Walton St,41.89841768945,-87.6865960164,NULL,NULL,NULL,NULL
KA1504000104,Paulina St & Flournoy St,41.873061087897916,-87.66913488507271,NULL,NULL,NULL,NULL
KA1504000106,Kedzie Ave & Lake St,41.88460328501,-87.7063037436,NULL,NULL,NULL,NULL
KA1504000109,Washtenaw Ave & Ogden Ave,41.86193049278259,-87.69345045089722,NULL,NULL,NULL,NULL
KA1504000110,Millard Ave & 26th St,41.84453112462163,-87.71592199802399,NULL,NULL,NULL,NULL
KA1504000113,Sacramento Blvd & Franklin Blvd,41.89046879243862,-87.70260751247406,NULL,NULL,NULL,NULL
KA1504000114,Kedzie Ave & Chicago Ave,41.89546530305,-87.7061278837,NULL,NULL,NULL,NULL
KA1504000116,Larrabee St & Oak St,41.90021949323,-87.6429854676,NULL,NULL,NULL,NULL
KA1504000126,Kedzie Ave & Leland Ave,41.96668636205,-87.7080519806,NULL,NULL,NULL,NULL
KA1504000127,Manor Ave & Leland Ave,41.965875,-87.700825,NULL,NULL,NULL,NULL
KA1504000128,Kedzie Ave & Foster Ave,41.975672,-87.709261,NULL,NULL,NULL,NULL
KA1504000129,Western Ave & Granville Ave,41.99416136902,-87.689438282,NULL,NULL,NULL,NULL
KA1504000130,Maplewood Ave & Peterson Ave,41.99023602867,-87.6933696402,NULL,NULL,NULL,NULL
KA1504000133,Rush St & Cedar St,41.90230870122,-87.627690528,NULL,NULL,NULL,NULL
KA1504000134,Ritchie Ct & Banks St,41.906866,-87.626217,NULL,NULL,NULL,NULL
KA1504000135,Wells St & Elm St,41.903222,-87.634324,NULL,NULL,NULL,NULL
KA1504000139,Monticello Ave & Irving Park Rd,41.95400483876,-87.7191281797,NULL,NULL,NULL,NULL
KA1504000142,Drake Ave & Addison St,41.947326,-87.717582,NULL,NULL,NULL,NULL
KA1504000143,Leavitt St & Addison St,41.946655,-87.683359,NULL,NULL,NULL,NULL
KA1504000146,Clark St & Berwyn Ave,41.978030622486564,-87.66856491565704,NULL,NULL,NULL,NULL
KA1504000148,Clark St & Elmdale Ave,41.990860448125574,-87.66972362995148,NULL,NULL,NULL,NULL
KA1504000149,Damen Ave & Foster Ave,41.974891,-87.684216,NULL,NULL,NULL,NULL
KA1504000149,Damen Ave & Foster Ave,41.97561480459,-87.6794590387,NULL,NULL,NULL,NULL
KA1504000151,Clark St & Bryn Mawr Ave,41.983593,-87.669154,NULL,NULL,NULL,NULL
KA1504000155,2112 W Peterson Ave,41.991178,-87.683593,NULL,NULL,NULL,NULL
KA1504000156,Clark St & Schreiber Ave,41.999245,-87.671249,NULL,NULL,NULL,NULL
KA1504000158,Oakley Ave & Irving Park Rd,41.95434085219,-87.6860796243,NULL,NULL,NULL,NULL
KA1504000159,Sheridan Rd & Greenleaf Ave,42.01058656284,-87.6624120948,NULL,NULL,NULL,NULL
KA1504000160,Francisco Ave & Foster Ave,41.97563272521,-87.7014194389,NULL,NULL,NULL,NULL
KA1504000161,St. Louis Ave & Balmoral Ave,41.98039423475,-87.7161149615,NULL,NULL,NULL,NULL
KA1504000162,Clark St & Lunt Ave,42.009011180580764,-87.67411172389984,NULL,NULL,NULL,NULL
KA1504000164,Keystone Ave & Montrose Ave,41.96110801623,-87.7289701012,NULL,NULL,NULL,NULL
KA1504000167,Kedzie Ave & Bryn Mawr Ave,41.98222975911517,-87.70888656377792,NULL,NULL,NULL,NULL
KA1504000168,Western Ave & 28th St,41.84151770807,-87.6851314409,NULL,NULL,NULL,NULL
KA1504000171,Marine Dr & Ainslie St,41.9716,-87.650154,NULL,NULL,NULL,NULL
KA1504000175,Glenwood Ave & Morse Ave,42.00797192287,-87.6655023944,NULL,NULL,NULL,NULL
KA17018054,Damen Ave & Lake St,41.8849659,-87.6768354,NULL,NULL,NULL,NULL
KA17018054,Damen Ave & Walnut (Lake) St,41.885951,-87.677009,NULL,NULL,NULL,NULL
KA17018068,Leavitt St & Belmont Ave,41.939354,-87.683282,NULL,NULL,NULL,NULL
KA1706005007,Delano Ct & Roosevelt Rd,41.867491,-87.63219,NULL,NULL,NULL,NULL
KA1706005015,Kildare Ave & Montrose Ave,41.96108,-87.73569,NULL,NULL,NULL,NULL
KP1705001026,LaSalle Dr & Huron St,41.894877,-87.632326,NULL,NULL,NULL,NULL
LF-005,DuSable Lake Shore Dr & North Blvd,41.911722,-87.626804,NULL,NULL,NULL,NULL
LP-,Lincoln Park Conservatory,41.92393131136619,-87.63582453131676,NULL,NULL,NULL,NULL
PI00001,Damen Ave/Coulter St,41.8492,-87.67564,NULL,NULL,NULL,NULL
PI00002,Streeter Dr/Grand Ave,41.892401,-87.612388,NULL,NULL,NULL,NULL
PI00003,Leavitt St/North Ave,41.910077,-87.682306,NULL,NULL,NULL,NULL
RN-,Franklin St & Illinois St,41.89102331025185,-87.63547986745834,NULL,NULL,NULL,NULL
RP-001,Warren Park West,42.001785,-87.688829,NULL,NULL,NULL,NULL
RP-002,Warren Park East,42.00454962194,-87.6806661451,NULL,NULL,NULL,NULL
RP-004,Oakley Ave & Touhy Ave,42.012342,-87.688243,NULL,NULL,NULL,NULL
